month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
12,15,3,-19,-5,1033,2,4.92,0,0,69
12,15,4,-20,-5,1033,2,9.84,0,0,42
12,15,5,-21,-5,1033,2,13.86,0,0,16
12,15,6,-23,-2,1033,3,5.81,0,0,16
12,15,7,-22,-3,1033,3,10.73,0,0,15
12,15,8,-22,-2,1034,3,13.86,0,0,22
12,15,9,-22,0,1035,1,0.89,0,0,27
12,15,10,-23,1,1036,2,1.79,0,0,24
12,15,11,-24,3,1035,2,3.58,0,0,39
12,15,12,-25,4,1034,1,0.89,0,0,44
12,15,13,-25,4,1033,1,1.78,0,0,25
12,15,14,-25,5,1032,1,3.57,0,0,29
12,15,15,-24,5,1032,1,4.46,0,0,38
12,15,16,-23,4,1032,0,3.13,0,0,48
12,15,17,-22,1,1033,1,0.89,0,0,60
12,15,18,-20,0,1033,1,1.78,0,0,67
12,15,19,-16,-2,1034,0,0.89,0,0,60
12,15,20,-16,-3,1033,1,0.45,0,0,79
12,15,21,-16,-3,1034,1,0.9,0,0,86
12,15,22,-16,-5,1034,1,1.79,0,0,98
12,15,23,-16,-4,1034,3,0.89,0,0,163
12,16,0,-14,-5,1034,1,0.89,0,0,271
12,16,1,-16,-6,1033,1,1.34,0,0,331
12,16,2,-16,-5,1033,1,1.79,0,0,291
12,16,3,-14,-6,1033,2,0.89,0,0,262
12,16,4,-16,-7,1032,2,2.68,0,0,201
12,16,5,-15,-8,1032,2,4.47,0,0,90
12,16,6,-16,-8,1031,2,6.26,0,0,73
12,16,7,-15,-7,1031,2,9.39,0,0,66
12,16,8,-16,-8,1032,2,12.52,0,0,88
12,16,9,-13,-6,1032,1,0.89,0,0,82
12,16,10,-14,-3,1033,1,1.78,0,0,84
12,16,11,-14,-1,1032,1,2.67,0,0,89
12,16,12,-18,1,1031,1,3.12,0,0,117
12,16,13,-18,1,1030,1,4.01,0,0,135
12,16,14,-18,2,1029,1,4.9,0,0,143
12,16,15,-17,2,1029,0,0.89,0,0,156
12,16,16,-16,1,1029,0,1.78,0,0,174
12,16,17,-15,-1,1029,3,0.89,0,0,202
12,16,18,-14,-2,1029,0,0.89,0,0,194
12,16,19,-13,-2,1030,1,0.89,0,0,210
12,16,20,-11,-2,1030,1,1.78,0,0,247
12,16,21,-12,-1,1031,0,0.89,0,0,284
12,16,22,-11,-1,1031,1,0.89,0,0,281
12,16,23,-12,-1,1031,3,0.89,0,0,291
12,17,0,-12,-2,1031,2,1.79,0,0,310
12,17,1,-13,-3,1031,2,3.58,0,0,280
12,17,2,-12,-3,1031,2,5.37,0,0,302
12,17,3,-12,-2,1032,2,7.16,0,0,259
12,17,4,-12,-1,1031,2,10.29,0,0,198
12,17,5,-12,-2,1031,2,12.08,0,0,192
12,17,6,-12,-1,1032,3,0.89,0,0,127
12,17,7,-16,0,1032,3,5.81,0,0,89
12,17,8,-16,0,1033,3,10.73,0,0,40
12,17,9,-16,0,1034,3,16.54,0,0,24
12,17,10,-19,0,1034,3,23.69,0,0,26
12,17,11,-19,1,1034,3,29.5,0,0,20
12,17,12,-19,2,1033,2,4.92,0,0,19
12,17,13,-19,1,1033,3,3.13,0,0,24
12,17,14,-19,2,1032,3,6.26,0,0,27
12,17,15,-20,2,1032,3,9.39,0,0,30
12,17,16,-20,1,1032,3,12.52,0,0,26
12,17,17,-18,0,1033,3,14.31,0,0,28
12,17,18,-18,-3,1034,3,16.1,0,0,39
12,17,19,-20,-1,1035,3,20.12,0,0,30
12,17,20,-21,-2,1035,3,24.14,0,0,27
12,17,21,-21,-3,1036,3,28.16,0,0,17
12,17,22,-21,-4,1037,3,33.08,0,0,13
12,17,23,-21,-5,1037,3,38,0,0,11
12,18,0,-21,-5,1037,3,42.92,0,0,12
12,18,1,-21,-6,1037,3,46.94,0,0,12
12,18,2,-20,-6,1036,3,51.86,0,0,10
12,18,3,-20,-7,1036,3,55.88,0,0,11
12,18,4,-20,-7,1036,3,59.01,0,0,13
12,18,5,-22,-10,1035,2,3.13,0,0,12
12,18,6,-20,-11,1035,2,6.26,0,0,12
12,18,7,-20,-10,1035,3,1.79,0,0,27
12,18,8,-20,-6,1035,2,7.15,0,0,12
12,18,9,-20,-4,1035,2,11.17,0,0,19
12,18,10,-20,-3,1035,2,14.3,0,0,18
12,18,11,-20,-1,1034,2,18.32,0,0,17
12,18,12,-23,1,1032,2,23.24,0,0,19
12,18,13,-23,0,1031,1,1.79,0,0,20
12,18,14,-20,0,1030,0,1.79,0,0,13
12,18,15,-23,0,1029,0,3.58,0,0,55
12,18,16,-20,-1,1029,0,6.71,0,0,59
12,18,17,-20,-3,1029,0,8.5,0,0,78
12,18,18,-19,-4,1029,0,10.29,0,0,91
12,18,19,-19,-5,1029,0,12.08,0,0,97
12,18,20,-19,-5,1029,1,0.89,0,0,97
12,18,21,-18,-8,1030,3,1.79,0,0,123
12,18,22,-17,-7,1030,1,0.89,0,0,162
12,18,23,-18,-7,1030,2,1.79,0,0,214
12,19,0,-18,-9,1030,2,5.81,0,0,160
12,19,1,-18,-7,1030,2,7.6,0,0,41
12,19,2,-18,-10,1030,2,9.39,0,0,18
12,19,3,-19,-8,1030,3,3.13,0,0,11
12,19,4,-20,-10,1030,2,1.79,0,0,8
12,19,5,-19,-11,1030,2,4.92,0,0,9
12,19,6,-20,-10,1030,2,8.94,0,0,8
12,19,7,-19,-8,1031,2,12.07,0,0,10
12,19,8,-19,-7,1031,3,4.02,0,0,16
12,19,9,-19,-6,1032,3,8.04,0,0,23
12,19,10,-19,-4,1032,3,12.06,0,0,26
12,19,11,-20,-3,1032,3,16.08,0,0,31
12,19,12,-20,-1,1031,3,19.21,0,0,31
12,19,13,-20,-1,1030,3,22.34,0,0,27
12,19,14,-20,0,1029,3,25.47,0,0,23
12,19,15,-22,0,1030,3,27.26,0,0,27
12,19,16,-21,0,1030,3,29.05,0,0,33
12,19,17,-21,-2,1030,0,0.89,0,0,30
12,19,18,-20,-4,1031,1,0.89,0,0,43
12,19,19,-19,-1,1031,0,1.79,0,0,48
12,19,20,-19,-4,1032,0,3.58,0,0,80
12,19,21,-17,-6,1032,2,1.79,0,0,93
12,19,22,-18,-8,1032,2,3.58,0,0,95
12,19,23,-18,-9,1032,2,6.71,0,0,107
12,20,0,-19,-8,1032,2,9.84,0,0,152
12,20,1,-18,-5,1033,3,3.13,0,0,117
12,20,2,-19,-6,1033,3,6.26,0,0,40
12,20,3,-19,-10,1033,2,3.13,0,0,23
12,20,4,-18,-10,1033,2,6.26,0,0,17
12,20,5,-18,-7,1033,2,9.39,0,0,25
12,20,6,-18,-9,1033,2,12.52,0,0,29
12,20,7,-18,-11,1034,2,14.31,0,0,36
12,20,8,-17,-10,1035,2,16.1,0,0,40
12,20,9,-15,-3,1035,2,19.23,0,0,24
12,20,10,-17,-1,1035,3,4.02,0,0,29
12,20,11,-20,1,1036,1,0.89,0,0,34
12,20,12,-20,1,1035,3,3.13,0,0,17
12,20,13,-21,1,1034,3,7.15,0,0,17
12,20,14,-21,2,1034,1,1.79,0,0,15
12,20,15,-21,2,1034,3,3.13,0,0,20
12,20,16,-21,1,1034,3,4.92,0,0,24
12,20,19,-16,0,1035,2,2.68,0,0,50
12,20,20,-16,-5,1036,3,1.79,0,0,57
12,20,21,-18,-5,1036,2,3.13,0,0,38
12,20,22,-17,-2,1036,3,4.02,0,0,68
12,20,23,-19,-4,1037,3,5.81,0,0,46
12,21,0,-19,-4,1037,3,6.7,0,0,37
12,21,1,-19,-5,1037,3,9.83,0,0,28
12,21,2,-19,-3,1037,3,13.85,0,0,22
12,21,3,-19,-4,1037,3,17.87,0,0,22
12,21,4,-19,-5,1037,3,21,0,0,17
12,21,5,-19,-9,1036,2,3.13,0,0,21
12,21,6,-18,-8,1036,2,6.26,0,0,19
12,21,7,-18,-8,1036,2,8.05,0,0,28
12,21,8,-16,-8,1037,2,12.07,0,0,26
12,21,9,-16,-3,1037,2,16.09,0,0,34
12,21,10,-18,-1,1037,3,4.02,0,0,41
12,21,11,-20,0,1037,2,1.79,0,0,42
12,21,12,-21,1,1035,3,1.79,0,0,42
12,21,13,-21,2,1034,2,1.79,0,0,36
12,21,14,-21,2,1033,1,1.79,0,0,34
12,21,15,-21,4,1033,1,3.58,0,0,45
12,21,16,-21,2,1033,0,1.79,0,0,89
12,21,17,-19,1,1033,0,3.58,0,0,121
12,21,18,-16,-1,1033,0,6.71,0,0,128
12,21,19,-16,-1,1033,0,8.5,0,0,158
12,21,20,-16,-2,1034,0,10.29,0,0,242
12,21,21,-15,-2,1034,1,0.89,0,0,247
12,21,22,-15,-5,1034,1,1.78,0,0,242
12,21,23,-15,-6,1034,2,0.89,0,0,240
12,22,0,-15,-8,1034,0,0.89,0,0,267
12,22,1,-14,-7,1034,1,0.45,0,0,177
12,22,2,-14,-7,1034,2,1.79,0,0,148
12,22,3,-15,-7,1034,2,3.58,0,0,178
12,22,4,-16,-8,1034,2,4.47,0,0,165
12,22,5,-16,-9,1033,2,6.26,0,0,155
12,22,6,-16,-8,1033,2,8.05,0,0,96
12,22,7,-16,-8,1033,2,9.84,0,0,70
12,22,8,-17,-9,1034,2,11.63,0,0,62
12,22,9,-14,-7,1034,2,13.42,0,0,65
12,22,10,-14,-4,1034,1,0.89,0,0,52
12,22,11,-15,-2,1034,1,1.78,0,0,80
12,22,12,-15,0,1032,1,2.67,0,0,112
12,22,13,-17,1,1031,1,3.56,0,0,144
12,22,14,-17,2,1031,1,4.45,0,0,139
12,22,15,-17,1,1030,0,1.79,0,0,138
12,22,16,-16,0,1030,0,3.58,0,0,130
12,22,17,-14,-2,1031,0,4.47,0,0,118
12,22,18,-13,-3,1031,0,5.36,0,0,315
12,22,19,-12,-4,1031,1,0.89,0,0,317
12,22,20,-12,-5,1031,3,0.89,0,0,325
12,22,21,-12,-6,1031,1,0.45,0,0,348
12,22,22,-12,-6,1031,1,0.9,0,0,336
12,22,23,-13,-7,1031,3,0.89,0,0,334
12,23,0,-14,-8,1031,3,1.78,0,0,345
12,23,1,-13,-8,1031,2,3.13,0,0,332
12,23,2,-15,-8,1031,2,4.92,0,0,337
12,23,3,-15,-9,1031,2,6.71,0,0,384
12,23,4,-16,-9,1031,2,9.84,0,0,240
12,23,5,-14,-7,1031,2,12.97,0,0,139
12,23,6,-17,-10,1031,2,16.1,0,0,111
12,23,7,-16,-9,1031,2,20.12,0,0,104
12,23,8,-15,-6,1031,2,24.14,0,0,124
12,23,9,-13,-2,1032,2,27.27,0,0,93
12,23,10,-17,3,1033,3,4.02,0,0,98
12,23,11,-16,4,1032,3,8.94,0,0,66
12,23,12,-17,4,1032,3,13.86,0,0,47
12,23,13,-17,5,1031,3,17.88,0,0,34
12,23,14,-18,6,1031,3,21.01,0,0,36
12,23,15,-18,6,1031,3,24.14,0,0,36
12,23,16,-19,5,1031,3,25.93,0,0,33
12,23,17,-18,1,1032,0,1.79,0,0,29
12,23,18,-17,1,1033,0,4.92,0,0,105
12,23,19,-16,-1,1033,0,6.71,0,0,121
12,23,20,-14,-2,1034,1,0.89,0,0,168
12,23,21,-14,-4,1035,1,1.78,0,0,202
12,23,22,-13,-4,1035,1,2.67,0,0,196
12,23,23,-13,-6,1035,1,3.56,0,0,216
12,24,0,-14,-6,1036,3,0.89,0,0,247
12,24,1,-14,-6,1036,0,0.89,0,0,273
12,24,2,-15,-9,1036,2,0.89,0,0,334
12,24,3,-14,-8,1036,1,0.45,0,0,417
12,24,4,-15,-9,1036,2,0.89,0,0,457
12,24,5,-14,-8,1035,1,0.45,0,0,426
12,24,6,-14,-9,1035,3,1.79,0,0,377
12,24,7,-14,-9,1036,1,0.89,0,0,346
12,24,8,-13,-9,1036,3,1.79,0,0,332
12,24,9,-12,-6,1037,2,1.79,0,0,282
12,24,10,-11,-4,1036,2,3.58,0,0,211
12,24,11,-11,-1,1036,1,0.89,0,0,201
12,24,12,-10,0,1035,1,1.78,0,0,235
12,24,13,-11,0,1034,1,2.67,0,0,283
12,24,14,-10,1,1033,1,3.56,0,0,313
12,24,15,-10,1,1032,1,4.45,0,0,337
12,24,16,-11,0,1032,1,5.34,0,0,362
12,24,17,-10,-2,1031,0,0.89,0,0,333
12,24,18,-10,-4,1032,2,1.79,0,0,312
12,24,19,-10,-4,1032,3,0.89,0,0,309
12,24,20,-10,-4,1032,2,1.79,0,0,332
12,24,21,-9,-4,1031,3,0.89,0,0,294
12,24,22,-9,-4,1031,3,1.78,0,0,302
12,24,23,-9,-5,1031,1,0.45,0,0,267
12,25,0,-10,-6,1031,2,1.79,0,0,267
12,25,1,-11,-7,1030,2,3.58,0,0,297
12,25,2,-11,-7,1029,2,5.37,0,0,329
12,25,3,-10,-7,1029,2,7.16,0,0,326
12,25,4,-10,-7,1028,2,8.95,0,0,305
12,25,5,-10,-7,1028,2,10.74,0,0,281
12,25,6,-12,-8,1028,2,13.87,0,0,254
12,25,7,-12,-8,1028,2,15.66,0,0,247
12,25,8,-12,-8,1029,2,18.79,0,0,265
12,25,9,-10,-6,1029,2,22.81,0,0,262
12,25,10,-8,-3,1029,2,24.6,0,0,267
12,25,11,-10,-1,1028,2,27.73,0,0,282
12,25,12,-11,2,1026,2,30.86,0,0,295
12,25,13,-11,4,1025,2,33.99,0,0,286
12,25,14,-14,7,1024,2,38.01,0,0,84
12,25,15,-15,6,1024,2,42.03,0,0,58
12,25,16,-19,6,1025,2,50.08,0,0,43
12,25,17,-22,4,1026,2,59.91,0,0,36
12,25,18,-23,2,1028,2,67.06,0,0,26
12,25,19,-23,1,1030,2,75.11,0,0,36
12,25,20,-23,-1,1031,2,90.31,0,0,32
12,25,21,-23,-2,1031,2,104.17,0,0,21
12,25,22,-24,-3,1032,2,118.03,0,0,18
12,25,23,-23,-3,1032,2,130.99,0,0,20
12,26,0,-22,-3,1032,2,143.06,0,0,13
12,26,1,-22,-4,1032,2,152.89,0,0,15
12,26,2,-21,-4,1032,2,162.72,0,0,11
12,26,3,-22,-4,1033,2,172.55,0,0,13
12,26,4,-22,-5,1034,2,180.6,0,0,16
12,26,5,-22,-5,1034,2,189.54,0,0,13
12,26,6,-23,-5,1035,2,196.69,0,0,13
12,26,7,-23,-5,1035,2,204.74,0,0,11
12,26,8,-23,-5,1036,2,212.79,0,0,18
12,26,9,-23,-3,1036,2,219.94,0,0,17
12,26,10,-23,-2,1036,2,228.88,0,0,16
12,26,11,-23,-1,1036,2,237.82,0,0,16
12,26,12,-26,1,1035,2,249,0,0,18
12,26,13,-26,2,1034,2,257.94,0,0,15
12,26,14,-25,2,1033,2,269.12,0,0,14
12,26,15,-26,2,1033,2,278.95,0,0,16
12,26,16,-25,2,1033,2,288.78,0,0,13
12,26,17,-25,1,1034,2,296.83,0,0,11
12,26,18,-25,0,1034,2,306.66,0,0,14
12,26,19,-23,0,1034,2,314.71,0,0,17
12,26,20,-23,-1,1034,2,322.76,0,0,16
12,26,21,-23,-1,1034,2,331.7,0,0,13
12,26,22,-23,-1,1034,2,338.85,0,0,17
12,26,23,-23,-4,1034,2,343.77,0,0,15
12,27,0,-22,-5,1034,2,347.79,0,0,13
12,27,1,-23,-3,1034,2,352.71,0,0,23
12,27,2,-23,-3,1034,2,358.52,0,0,16
12,27,3,-23,-2,1034,2,364.33,0,0,18
12,27,4,-23,-3,1033,2,370.14,0,0,12
12,27,5,-22,-4,1033,2,374.16,0,0,16
12,27,6,-22,-4,1033,2,379.08,0,0,9
12,27,7,-22,-4,1033,2,384.89,0,0,14
12,27,8,-21,-4,1033,2,392.04,0,0,18
12,27,9,-22,-2,1033,2,397.85,0,0,24
12,27,10,-22,-2,1033,2,403.66,0,0,25
12,27,11,-21,-1,1032,2,409.47,0,0,21
12,27,12,-21,0,1030,2,415.28,0,0,23
12,27,13,-24,0,1029,2,420.2,0,0,27
12,27,14,-24,1,1028,2,425.12,0,0,18
12,27,15,-23,1,1027,2,428.25,0,0,15
12,27,16,-23,0,1027,1,0.89,0,0,20
12,27,17,-23,1,1027,2,1.79,0,0,27
12,27,18,-19,-2,1027,0,1.79,0,0,30
12,27,19,-20,-2,1027,1,0.89,0,0,54
12,27,20,-19,-3,1027,3,0.89,0,0,64
12,27,21,-18,-4,1027,1,0.45,0,0,126
12,27,22,-18,-5,1027,3,1.79,0,0,108
12,27,23,-19,-6,1027,2,1.79,0,0,45
12,28,0,-20,-6,1027,2,3.58,0,0,30
12,28,1,-18,-3,1027,2,7.6,0,0,21
12,28,2,-17,-2,1027,2,13.41,0,0,14
12,28,3,-17,-3,1027,2,20.56,0,0,12
12,28,4,-18,-4,1027,2,24.58,0,0,14
12,28,5,-20,-3,1027,2,31.73,0,0,17
12,28,6,-20,-4,1027,2,39.78,0,0,13
12,28,7,-20,-4,1027,2,46.93,0,0,15
12,28,8,-20,-4,1028,2,52.74,0,0,17
12,28,9,-21,-3,1029,2,59.89,0,0,21
12,28,10,-23,-2,1029,2,68.83,0,0,17
12,28,11,-24,-1,1029,2,77.77,0,0,14
12,28,12,-23,0,1028,2,84.92,0,0,11
12,28,13,-27,1,1026,2,93.86,0,0,11
12,28,14,-26,1,1025,2,101.91,0,0,15
12,28,15,-27,2,1025,2,109.06,0,0,21
12,28,16,-26,2,1025,2,114.87,0,0,14
12,28,17,-27,1,1024,2,119.79,0,0,20
12,28,18,-27,1,1024,2,124.71,0,0,22
12,28,19,-26,1,1025,2,128.73,0,0,30
12,28,21,-26,0,1024,2,136.78,0,0,38
12,28,22,-26,0,1024,2,139.91,0,0,38
12,28,23,-26,0,1024,2,143.04,0,0,48
12,29,0,-23,-1,1024,0,4.02,0,0,58
12,29,1,-24,0,1023,2,5.81,0,0,64
12,29,2,-24,-1,1023,2,9.83,0,0,74
12,29,3,-24,0,1022,2,16.98,0,0,77
12,29,4,-24,0,1022,2,24.13,0,0,32
12,29,5,-24,-2,1021,2,28.15,0,0,27
12,29,6,-24,-3,1021,2,32.17,0,0,24
12,29,7,-23,-4,1021,1,0.89,0,0,33
12,29,8,-22,-7,1021,1,1.78,0,0,60
12,29,9,-18,-3,1021,0,1.79,0,0,77
12,29,10,-22,1,1021,1,0.89,0,0,84
12,29,11,-23,4,1020,1,1.78,0,0,67
12,29,12,-24,5,1019,0,1.79,0,0,59
12,29,13,-25,6,1017,0,5.81,0,0,42
12,29,14,-24,7,1016,0,10.73,0,0,32
12,29,15,-24,7,1016,0,15.65,0,0,44
12,29,16,-25,6,1016,0,19.67,0,0,68
12,29,17,-24,4,1016,0,22.8,0,0,43
12,30,11,-23,6,1017,2,75.98,0,0,34
12,30,12,-22,6,1016,2,85.81,0,0,25
12,30,13,-22,7,1015,2,95.64,0,0,27
12,30,14,-21,7,1015,2,104.58,0,0,25
12,30,15,-23,7,1014,2,112.63,0,0,25
12,30,16,-23,7,1014,2,120.68,0,0,25
12,30,17,-22,6,1015,2,126.49,0,0,25
12,30,18,-22,5,1015,2,130.51,0,0,36
12,30,19,-22,6,1015,2,132.3,0,0,36
12,30,20,-21,5,1015,0,3.13,0,0,64
12,30,21,-20,3,1015,1,1.79,0,0,67
12,30,22,-20,3,1014,0,3.13,0,0,72
12,30,23,-21,4,1014,0,4.92,0,0,88
12,31,0,-18,-2,1013,1,0.89,0,0,84
12,31,1,-20,1,1013,0,1.79,0,0,87
12,31,2,-18,-2,1012,1,0.89,0,0,107
12,31,3,-16,-5,1012,2,1.79,0,0,129
12,31,4,-16,-2,1011,2,3.58,0,0,109
12,31,5,-15,-5,1011,0,1.79,0,0,113
12,31,6,-19,2,1010,2,3.13,0,0,83
12,31,7,-20,5,1011,2,10.28,0,0,71
12,31,8,-19,5,1012,2,17.43,0,0,61
12,31,9,-19,6,1013,2,27.26,0,0,50
12,31,10,-18,7,1013,2,37.09,0,0,48
12,31,11,-19,7,1013,2,46.03,0,0,41
12,31,12,-18,9,1012,2,57.21,0,0,34
12,31,13,-18,9,1011,2,65.26,0,0,28
12,31,14,-19,9,1011,2,73.31,0,0,22
12,31,15,-18,9,1012,2,83.14,0,0,19
12,31,16,-18,9,1012,2,92.97,0,0,16
12,31,17,-19,8,1012,2,102.8,0,0,21
12,31,18,-19,8,1013,2,109.95,0,0,15
12,31,19,-19,7,1013,2,114.87,0,0,22
12,31,20,-21,7,1014,2,119.79,0,0,18
12,31,21,-21,7,1014,2,125.6,0,0,23
12,31,22,-21,6,1014,2,130.52,0,0,20
12,31,23,-20,7,1014,2,137.67,0,0,23
1,1,0,-20,7,1014,2,143.48,0,0,24
1,1,1,-20,7,1013,2,147.5,0,0,53
1,1,2,-20,6,1013,2,151.52,0,0,65
1,1,3,-20,6,1013,2,153.31,0,0,70
1,1,4,-18,3,1012,1,0.89,0,0,79
1,1,5,-18,4,1012,2,4.02,0,0,92
1,1,6,-19,6,1012,2,8.94,0,0,106
1,1,7,-19,6,1013,2,16.09,0,0,75
1,1,8,-18,6,1013,2,21.9,0,0,58
1,1,9,-18,7,1014,2,26.82,0,0,33
1,1,10,-18,8,1015,2,31.74,0,0,51
1,1,11,-18,9,1015,2,39.79,0,0,32
1,1,12,-17,10,1015,2,48.73,0,0,23
1,1,13,-18,11,1014,2,55.88,0,0,28
1,1,14,-17,11,1014,2,63.93,0,0,23
1,1,15,-17,11,1014,2,71.08,0,0,24
1,1,16,-17,11,1014,2,76.89,0,0,26
1,1,17,-16,10,1015,2,81.81,0,0,26
1,1,18,-16,9,1015,2,84.94,0,0,27
1,1,19,-16,9,1016,0,1.79,0,0,43
1,1,20,-14,3,1017,0,2.68,0,0,62
1,1,21,-14,0,1017,3,1.79,0,0,70
1,1,22,-12,-1,1018,0,0.89,0,0,81
1,1,23,-12,0,1019,2,1.79,0,0,111
1,2,0,-13,-2,1019,3,0.89,0,0,144
1,2,1,-12,-4,1019,1,0.89,0,0,170
1,2,2,-12,-4,1019,1,1.34,0,0,174
1,2,3,-12,-4,1019,2,0.89,0,0,174
1,2,4,-12,-5,1020,1,0.89,0,0,172
1,2,5,-10,-2,1020,0,1.79,0,0,149
1,2,6,-7,-2,1020,0,3.58,0,0,166
1,2,7,-9,-5,1020,3,0.89,0,0,187
1,2,8,-9,-5,1021,2,3.13,0,0,107
1,2,9,-7,-2,1021,2,4.92,0,0,114
1,2,10,-7,2,1021,2,6.71,0,0,108
1,2,11,-8,4,1020,1,0.89,0,0,102
1,2,12,-8,5,1019,1,1.78,0,0,95
1,2,13,-9,7,1017,1,2.67,0,0,127
1,2,14,-9,7,1016,1,4.46,0,0,125
1,2,15,-10,7,1016,1,5.35,0,0,128
1,2,16,-10,6,1016,1,5.8,0,0,146
1,2,17,-9,4,1016,1,6.69,0,0,165
1,2,18,-8,3,1016,1,7.58,0,0,173
1,2,19,-9,1,1016,1,8.47,0,0,195
1,2,20,-8,0,1017,1,9.36,0,0,239
1,2,21,-8,0,1017,0,0.89,0,0,232
1,2,22,-8,-1,1017,3,1.79,0,0,242
1,2,23,-7,-1,1018,2,4.02,0,0,269
1,3,0,-9,0,1018,2,7.15,0,0,264
1,3,1,-9,1,1018,1,0.45,0,0,220
1,3,2,-9,0,1019,2,4.02,0,0,146
1,3,3,-9,1,1019,1,0.89,0,0,34
1,3,4,-9,-2,1020,2,3.13,0,0,34
1,3,5,-9,-1,1020,2,7.15,0,0,35
1,3,6,-13,0,1020,1,0.89,0,0,45
1,3,7,-13,-1,1022,2,3.13,0,0,43
1,3,8,-12,-1,1023,2,7.15,0,0,43
1,3,9,-13,4,1024,2,11.17,0,0,36
1,3,10,-16,7,1025,2,14.3,0,0,36
1,3,11,-16,8,1024,2,17.43,0,0,23
1,3,12,-16,8,1023,2,20.56,0,0,25
1,3,13,-17,9,1022,2,22.35,0,0,29
1,3,14,-18,9,1022,3,1.79,0,0,26
1,3,15,-17,8,1022,3,3.58,0,0,21
1,3,16,-17,7,1022,0,1.79,0,0,25
1,3,17,-17,5,1023,0,3.58,0,0,31
1,3,18,-17,3,1023,1,0.45,0,0,43
1,3,19,-17,3,1024,1,1.34,0,0,46
1,3,20,-16,1,1024,1,2.23,0,0,50
1,3,21,-13,-1,1024,1,2.68,0,0,68
1,3,22,-11,-1,1025,0,1.79,0,0,60
1,3,23,-8,-1,1025,0,4.92,0,0,103
1,4,0,-6,-1,1026,0,6.71,0,0,85
1,4,1,-6,-2,1025,0,8.5,0,0,86
1,4,2,-7,-2,1025,1,0.89,0,0,89
1,4,3,-7,-2,1025,0,1.79,0,0,77
1,4,4,-9,-5,1025,1,0.45,0,0,77
1,4,5,-9,-5,1025,1,1.34,0,0,75
1,4,6,-9,-6,1025,1,1.79,0,0,80
1,4,7,-7,-4,1025,0,0.89,0,0,86
1,4,8,-7,-3,1025,1,0.89,0,0,95
1,4,9,-6,-2,1025,0,0.89,0,0,101
1,4,10,-6,-1,1025,0,1.78,0,0,132
1,4,11,-5,-1,1024,0,3.57,0,0,153
1,4,12,-6,0,1023,3,1.79,0,0,173
1,4,13,-7,1,1021,1,0.89,0,0,178
1,4,14,-7,2,1020,0,1.79,0,0,176
1,4,15,-7,2,1020,1,0.89,0,0,209
1,4,16,-7,2,1020,2,1.79,0,0,219
1,4,17,-7,1,1020,2,3.58,0,0,224
1,4,18,-8,-2,1020,2,6.71,0,0,212
1,4,19,-8,-3,1021,2,8.5,0,0,221
1,4,20,-8,-4,1021,2,10.29,0,0,221
1,4,21,-8,-4,1021,1,0.89,0,0,217
1,4,22,-8,-4,1021,1,1.78,0,0,203
1,4,23,-9,-5,1021,2,1.79,0,0,221
1,5,0,-8,-4,1021,2,3.58,0,0,192
1,5,1,-10,-6,1022,2,6.71,0,0,183
1,5,2,-8,-5,1022,2,10.73,0,0,175
1,5,3,-9,-6,1022,2,14.75,0,0,177
1,5,4,-10,-7,1023,2,17.88,0,0,183
1,5,5,-10,-7,1023,2,22.8,0,0,155
1,5,6,-9,-6,1023,2,26.82,0,0,151
1,5,7,-10,-7,1024,2,29.95,0,0,137
1,5,8,-8,-4,1024,2,34.87,0,0,109
1,5,9,-8,-2,1025,2,39.79,0,0,140
1,5,10,-8,1,1026,2,42.92,0,0,117
1,5,11,-12,5,1026,2,46.05,0,0,128
1,5,12,-14,5,1025,3,3.13,0,0,54
1,5,13,-14,5,1024,3,6.26,0,0,34
1,5,14,-15,6,1024,3,9.39,0,0,32
1,5,15,-15,6,1024,3,12.52,0,0,28
1,5,16,-15,6,1024,0,3.13,0,0,29
1,5,17,-15,3,1024,0,4.92,0,0,37
1,5,18,-15,1,1025,0,6.71,0,0,46
1,5,19,-12,-1,1025,1,0.89,0,0,54
1,5,20,-12,-2,1026,1,1.78,0,0,53
1,5,21,-12,0,1026,0,4.02,0,0,47
1,5,22,-9,-1,1027,0,7.15,0,0,112
1,5,23,-8,-2,1028,0,8.94,0,0,125
1,6,0,-7,-3,1028,1,0.89,0,0,128
1,6,1,-5,-2,1028,1,1.78,0,0,126
1,6,2,-5,-1,1028,1,2.67,0,0,153
1,6,3,-5,-1,1028,1,3.12,1,0,157
1,6,4,-5,-1,1027,0,0.89,2,0,144
1,6,5,-5,-1,1027,1,0.89,3,0,138
1,6,6,-5,-1,1027,0,1.79,0,0,128
1,6,7,-5,-1,1027,0,3.58,0,0,126
1,6,8,-5,-1,1027,0,5.37,0,0,126
1,6,9,-6,-1,1028,0,8.5,1,0,159
1,6,10,-5,-1,1028,0,11.63,2,0,149
1,6,11,-4,0,1027,0,15.65,0,0,123
1,6,12,-4,0,1026,0,18.78,0,0,150
1,6,13,-5,0,1025,0,22.8,0,0,146
1,6,14,-5,0,1024,0,25.93,0,0,145
1,6,15,-5,0,1024,0,27.72,0,0,160
1,6,16,-5,0,1024,0,29.51,0,0,148
1,6,17,-5,0,1024,0,30.4,0,0,156
1,6,18,-7,-2,1024,0,31.29,0,0,158
1,6,19,-6,-2,1024,3,0.89,0,0,167
